% CAPS-DAQ Version = 1.8.10
% CAPS software (c) Aerodyne Research, Inc.
% version: 0.10.10
% os: 3.10.17-1.0.0-technologic+g86f7675
% Serial Number: 225001
% Auto. Baseline  is   Off
% Auto. Baseline Interval = 0 HOURS 15 MINUTES
% Autosave  is   On
% Autosave Interval = 00 HOURS 01 MINUTES , starting 00 HOURS 01 MINUTES
% Divisors :  588 589 692664 294
% Mean Frequency = 16992.4
% IF Frequency = 28.874
% Exact Sample Time = .90
%             0            0           82            1
%           742           17           15           10
%            40            3            5            3
%           188          131           99          700
%             0           77   1.4100e+01          100
%    5.0000e+00            0            0            0
%    7.9000e-01   3.6781e+02   0.0000e+00   1.2799e+01
%             0          111           25       225001
%    1.3147e+05            0   0.0000e+00   2.2913e+05
%    3.8061e+02   1.0000e+00           16         DHCP
%    10.80.0.47  caps-225001            0            0
%             0   2.9962e+05   7.5672e+02   1.1017e+00
%    0.0000e+00   0.0000e+00   0.0000e+00         2000
%           -20          588           17            5
%             0            0          156           13
%             0          294   1.9200e+00   5.2500e+00
%             1 2018-6-27_at_13:09   9.7141e-01 2018-6-27_at_13:05
%    2.0616e+00   2017-09-01  -1.0972e+01  01-Jan-1970
%   -1.1177e-35  08-Mar-2016  -3.6882e-22  01-Jan-1970
%    0.0000e+00   1.0000e+00   0.0000e+00   9.6000e-01
%             0            0
IgorTime,Extinction,Loss,Pressure,Temperature,Signal,Span,Status,LastBaseline,Timestamp
3831982261.097,10.910,390.499,756.73,300.54,127775,0.79,10125,369.121,2025/06/05 15:31:02.541
3831982262.097,10.830,390.443,757.09,300.53,128188,0.79,10125,369.121,2025/06/05 15:31:03.543
3831982263.097,9.232,389.168,756.42,300.54,128311,0.79,10125,369.121,2025/06/05 15:31:04.540
3831982264.097,12.541,391.783,756.42,300.53,127903,0.79,10125,369.121,2025/06/05 15:31:05.539
3831982265.097,10.063,389.829,756.62,300.51,128344,0.79,10125,369.121,2025/06/05 15:31:06.540
3831982266.099,12.316,391.604,756.31,300.53,127617,0.79,10125,369.121,2025/06/05 15:31:07.540
3831982267.097,14.134,393.047,756.73,300.53,127389,0.79,10125,369.121,2025/06/05 15:31:08.540
3831982268.101,11.234,390.756,756.73,300.53,127704,0.79,10125,369.121,2025/06/05 15:31:09.540
3831982269.099,30.746,406.163,756.31,300.51,123112,0.79,10125,369.121,2025/06/05 15:31:10.541
3831982270.097,65.014,433.237,756.42,300.53,115549,0.79,10125,369.121,2025/06/05 15:31:11.555
3831982271.097,80.490,445.468,756.73,300.54,112129,0.79,10125,369.121,2025/06/05 15:31:12.539
3831982272.097,82.300,446.897,756.73,300.54,111283,0.79,10125,369.121,2025/06/05 15:31:13.541
3831982273.101,96.116,457.807,756.42,300.53,109149,0.79,10125,369.121,2025/06/05 15:31:14.539
3831982274.098,102.412,462.789,756.88,300.53,107961,0.79,10125,369.121,2025/06/05 15:31:15.539
3831982275.097,104.612,464.517,756.31,300.53,107227,0.79,10125,369.121,2025/06/05 15:31:16.539
3831982276.097,93.783,455.969,756.73,300.54,109448,0.79,10125,369.121,2025/06/05 15:31:17.542
3831982277.097,98.593,459.776,757.09,300.53,108620,0.79,10125,369.121,2025/06/05 15:31:18.538
3831982278.097,115.468,473.099,756.62,300.53,105535,0.79,10125,369.121,2025/06/05 15:31:19.539
3831982279.102,109.474,468.364,756.62,300.53,106385,0.79,10125,369.121,2025/06/05 15:31:20.539
3831982280.098,100.526,461.289,756.31,300.53,107974,0.79,10125,369.121,2025/06/05 15:31:21.555
3831982281.099,98.482,459.682,756.73,300.54,108599,0.79,10125,369.121,2025/06/05 15:31:22.538
3831982282.098,96.095,457.803,757.19,300.54,108834,0.79,10125,369.121,2025/06/05 15:31:23.539
3831982283.099,103.579,463.703,756.42,300.53,107512,0.79,10125,369.121,2025/06/05 15:31:24.539
3831982284.098,105.438,465.172,756.42,300.54,107153,0.79,10125,369.121,2025/06/05 15:31:25.539
3831982285.101,108.558,467.645,756.88,300.53,106619,0.79,10125,369.121,2025/06/05 15:31:26.555
3831982286.101,111.468,469.935,756.42,300.53,105996,0.79,10125,369.121,2025/06/05 15:31:27.539
3831982287.098,112.482,470.735,756.31,300.53,106071,0.79,10125,369.121,2025/06/05 15:31:28.542
3831982288.098,106.958,466.381,756.88,300.53,106919,0.79,10125,369.121,2025/06/05 15:31:29.545
3831982289.099,93.962,456.098,755.95,300.53,109384,0.79,10125,369.121,2025/06/05 15:31:30.539
3831982290.097,96.918,458.447,756.73,300.53,108914,0.79,10125,369.121,2025/06/05 15:31:31.555
3831982291.097,98.804,459.942,757.09,300.54,108323,0.79,10125,369.121,2025/06/05 15:31:32.539
3831982292.097,109.033,468.015,756.62,300.54,106449,0.79,10125,369.121,2025/06/05 15:31:33.539
3831982293.098,105.179,464.975,756.88,300.53,107241,0.79,10125,369.121,2025/06/05 15:31:34.538
3831982294.097,102.904,463.175,756.73,300.54,107549,0.79,10125,369.121,2025/06/05 15:31:35.539
3831982295.097,103.690,463.787,756.16,300.53,107636,0.79,10125,369.121,2025/06/05 15:31:36.555
3831982296.097,109.880,468.685,756.62,300.51,106509,0.79,10125,369.121,2025/06/05 15:31:37.539
3831982297.098,113.433,471.495,756.88,300.54,105779,0.79,10125,369.121,2025/06/05 15:31:38.539
3831982298.097,96.270,457.919,755.85,300.54,108804,0.79,10125,369.121,2025/06/05 15:31:39.538
3831982299.098,96.419,458.050,756.62,300.53,108947,0.79,10125,369.121,2025/06/05 15:31:40.538
3831982300.097,91.363,454.058,756.73,300.53,109859,0.79,10125,369.121,2025/06/05 15:31:41.539
3831982301.097,95.608,457.414,756.88,300.53,109353,0.79,10125,369.121,2025/06/05 15:31:42.538
3831982302.100,104.044,464.074,756.62,300.53,107687,0.79,10125,369.121,2025/06/05 15:31:43.539
3831982303.100,101.049,461.708,756.62,300.53,107935,0.79,10125,369.121,2025/06/05 15:31:44.539
3831982304.098,89.920,452.929,757.40,300.53,109928,0.79,10125,369.121,2025/06/05 15:31:45.539
3831982305.098,102.845,463.123,756.42,300.53,107395,0.79,10125,369.121,2025/06/05 15:31:46.554
3831982306.098,104.865,464.714,756.16,300.53,107433,0.79,10125,369.121,2025/06/05 15:31:47.538
3831982307.098,104.453,464.398,756.73,300.54,107553,0.79,10125,369.121,2025/06/05 15:31:48.537
3831982308.098,111.428,469.909,756.73,300.53,106269,0.79,10125,369.121,2025/06/05 15:31:49.538
3831982309.098,129.202,483.949,756.62,300.53,103059,0.79,10125,369.121,2025/06/05 15:31:50.537
3831982310.098,161.071,509.127,756.73,300.53,97806,0.79,10125,369.121,2025/06/05 15:31:51.538
3831982311.098,180.318,524.322,756.16,300.54,94940,0.79,10125,369.121,2025/06/05 15:31:52.537
3831982312.098,179.380,523.590,756.62,300.51,95010,0.79,10125,369.121,2025/06/05 15:31:53.538
3831982313.098,178.039,522.531,756.73,300.54,95201,0.79,10125,369.121,2025/06/05 15:31:54.538
3831982314.099,186.318,529.063,756.16,300.53,94143,0.79,10125,369.121,2025/06/05 15:31:55.537
3831982315.098,176.609,521.404,756.88,300.54,95644,0.79,10125,369.121,2025/06/05 15:31:56.538
3831982316.114,195.803,536.563,756.62,300.54,92880,0.79,10125,369.121,2025/06/05 15:31:57.554
3831982317.097,202.255,541.657,756.42,300.54,92042,0.79,10125,369.121,2025/06/05 15:31:58.538
3831982318.097,183.314,526.697,756.62,300.54,94631,0.79,10125,369.121,2025/06/05 15:31:59.542
3831982319.100,181.969,525.629,756.31,300.54,94977,0.79,10125,369.121,2025/06/05 15:32:00.538
3831982320.102,180.771,524.697,757.19,300.54,94807,0.79,10125,369.121,2025/06/05 15:32:01.537
3831982321.099,181.362,525.152,756.42,300.53,94689,0.79,10125,369.121,2025/06/05 15:32:02.553
3831982322.103,179.858,523.959,756.16,300.54,95287,0.79,10125,369.121,2025/06/05 15:32:03.538
3831982323.099,165.568,512.679,756.73,300.54,96975,0.79,10125,369.121,2025/06/05 15:32:04.537
3831982324.097,163.769,511.257,756.62,300.54,97457,0.79,10125,369.121,2025/06/05 15:32:05.537
3831982325.098,169.508,515.790,756.62,300.54,96712,0.79,10125,369.121,2025/06/05 15:32:06.537
3831982326.097,177.751,522.304,756.73,300.54,95375,0.79,10125,369.121,2025/06/05 15:32:07.537
3831982327.097,180.110,524.165,756.62,300.54,95142,0.79,10125,369.121,2025/06/05 15:32:08.540
3831982328.097,193.331,534.615,756.88,300.54,93254,0.79,10125,369.121,2025/06/05 15:32:09.542
3831982329.097,193.369,534.642,756.73,300.54,93215,0.79,10125,369.121,2025/06/05 15:32:10.537
3831982330.099,176.789,521.538,756.42,300.54,95716,0.79,10125,369.121,2025/06/05 15:32:11.537
3831982331.098,173.259,518.746,756.16,300.54,96299,0.79,10125,369.121,2025/06/05 15:32:12.537
3831982332.098,173.020,518.565,756.62,300.54,96205,0.79,10125,369.121,2025/06/05 15:32:13.536
3831982333.098,171.032,516.989,756.31,300.54,96250,0.79,10125,369.121,2025/06/05 15:32:14.537
3831982334.099,177.109,521.804,757.19,300.54,95645,0.79,10125,369.121,2025/06/05 15:32:15.537
3831982335.098,169.094,515.451,755.95,300.54,96905,0.79,10125,369.121,2025/06/05 15:32:16.538
3831982336.097,176.393,521.226,756.42,300.54,95564,0.79,10125,369.121,2025/06/05 15:32:17.538
3831982337.101,176.719,521.487,756.62,300.54,95561,0.79,10125,369.121,2025/06/05 15:32:18.539
3831982338.097,196.230,536.902,756.73,300.54,92695,0.79,10125,369.121,2025/06/05 15:32:19.538
3831982339.097,208.130,546.293,756.16,300.54,91518,0.79,10125,369.121,2025/06/05 15:32:20.538
3831982340.097,183.737,527.031,756.62,300.53,94668,0.79,10125,369.121,2025/06/05 15:32:21.538
3831982341.097,175.007,520.129,756.31,300.55,95751,0.79,10125,369.121,2025/06/05 15:32:22.538
3831982342.114,186.519,529.230,756.73,300.54,94131,0.79,10125,369.121,2025/06/05 15:32:23.554
3831982343.097,173.480,518.928,756.62,300.55,95872,0.79,10125,369.121,2025/06/05 15:32:24.538
3831982344.097,178.999,523.284,756.42,300.55,95431,0.79,10125,369.121,2025/06/05 15:32:25.545
3831982345.100,181.372,525.159,756.42,300.54,95255,0.79,10125,369.121,2025/06/05 15:32:26.537
3831982346.097,191.994,533.554,756.62,300.54,93736,0.79,10125,369.121,2025/06/05 15:32:27.544
3831982347.098,197.065,537.564,756.88,300.54,92773,0.79,10125,369.121,2025/06/05 15:32:28.552
3831982348.098,180.954,524.824,756.16,300.54,94801,0.79,10125,369.121,2025/06/05 15:32:29.544
3831982349.097,189.241,531.379,756.62,300.54,94056,0.79,10125,369.121,2025/06/05 15:32:30.538
3831982350.098,187.852,530.282,756.62,300.54,94010,0.79,10125,369.121,2025/06/05 15:32:31.538
3831982351.098,190.973,532.740,756.16,300.54,93609,0.79,10125,369.121,2025/06/05 15:32:32.538
3831982352.098,186.365,529.106,756.62,300.55,93966,0.79,10125,369.121,2025/06/05 15:32:33.555
3831982353.102,215.024,551.748,756.62,300.54,90455,0.79,10125,369.121,2025/06/05 15:32:34.535
3831982354.102,207.737,545.985,756.31,300.55,91224,0.79,10125,369.121,2025/06/05 15:32:35.536
3831982355.099,209.045,547.033,757.19,300.55,90809,0.79,10125,369.121,2025/06/05 15:32:36.538
3831982356.099,237.621,569.591,756.16,300.54,87593,0.79,10125,369.121,2025/06/05 15:32:37.537
3831982357.098,237.150,569.224,756.42,300.54,88056,0.79,10125,369.121,2025/06/05 15:32:38.552
3831982358.098,224.284,559.067,756.88,300.55,89305,0.79,10125,369.121,2025/06/05 15:32:39.536
3831982359.099,227.746,561.794,756.42,300.54,88692,0.79,10125,369.121,2025/06/05 15:32:40.536
3831982360.099,223.565,558.496,756.73,300.55,89488,0.79,10125,369.121,2025/06/05 15:32:41.537
3831982361.099,229.292,563.028,757.19,300.55,88496,0.79,10125,369.121,2025/06/05 15:32:42.535
3831982362.098,234.519,567.158,757.19,300.54,87941,0.79,10125,369.121,2025/06/05 15:32:43.536
3831982363.098,253.315,581.999,756.73,300.56,85872,0.79,10125,369.121,2025/06/05 15:32:44.535
3831982364.100,244.655,575.156,756.62,300.55,86926,0.79,10125,369.121,2025/06/05 15:32:45.535
3831982365.097,234.859,567.411,756.31,300.55,87702,0.79,10125,369.121,2025/06/05 15:32:46.536
3831982366.098,252.555,581.397,756.62,300.55,86043,0.79,10125,369.121,2025/06/05 15:32:47.536
3831982367.098,254.983,583.310,756.31,300.55,85527,0.79,10125,369.121,2025/06/05 15:32:48.536
3831982368.097,255.687,583.875,756.88,300.55,85541,0.79,10125,369.121,2025/06/05 15:32:49.536
3831982369.099,248.642,578.302,756.42,300.55,85954,0.79,10125,369.121,2025/06/05 15:32:50.537
3831982370.100,248.658,578.314,756.42,300.55,85925,0.79,10125,369.121,2025/06/05 15:32:51.537
3831982371.100,242.711,573.621,756.73,300.56,86862,0.79,10125,369.121,2025/06/05 15:32:52.540
3831982372.097,234.944,567.479,756.31,300.55,87423,0.79,10125,369.121,2025/06/05 15:32:53.545
3831982373.097,230.201,563.732,756.31,300.55,88252,0.79,10125,369.121,2025/06/05 15:32:54.544
3831982374.101,242.745,573.649,756.73,300.54,86913,0.79,10125,369.121,2025/06/05 15:32:55.546
3831982375.099,248.306,578.036,756.42,300.55,86339,0.79,10125,369.121,2025/06/05 15:32:56.535
3831982376.099,259.006,586.490,756.42,300.54,84887,0.79,10125,369.121,2025/06/05 15:32:57.536
3831982377.098,254.721,583.100,756.16,300.55,85604,0.79,10125,369.121,2025/06/05 15:32:58.536
3831982378.101,253.089,581.810,756.16,300.56,85476,0.79,10125,369.121,2025/06/05 15:32:59.536
3831982379.099,239.565,571.131,756.42,300.55,87306,0.79,10125,369.121,2025/06/05 15:33:00.535
3831982380.099,221.577,556.928,756.88,300.56,89446,0.79,10125,369.121,2025/06/05 15:33:01.536
3831982381.102,241.051,572.305,756.42,300.55,87365,0.79,10125,369.121,2025/06/05 15:33:02.551
3831982382.099,245.065,575.479,756.62,300.56,86488,0.79,10125,369.121,2025/06/05 15:33:03.537
3831982383.109,246.739,576.797,756.31,300.55,86271,0.79,10125,369.121,2025/06/05 15:33:04.551
3831982384.098,240.930,572.209,756.42,300.55,86844,0.79,10125,369.121,2025/06/05 15:33:05.535
3831982385.097,239.676,571.223,756.62,300.55,87148,0.79,10125,369.121,2025/06/05 15:33:06.536
3831982386.100,244.083,574.700,756.42,300.56,86656,0.79,10125,369.121,2025/06/05 15:33:07.548
3831982387.100,243.818,574.496,756.73,300.55,86475,0.79,10125,369.121,2025/06/05 15:33:08.539
3831982388.110,234.799,567.369,756.62,300.55,87683,0.79,10125,369.121,2025/06/05 15:33:09.554
3831982389.097,235.740,568.113,756.62,300.55,87645,0.79,10125,369.121,2025/06/05 15:33:10.544
3831982390.098,249.372,578.890,757.09,300.55,85987,0.79,10125,369.121,2025/06/05 15:33:11.544
3831982391.098,247.566,577.444,755.95,300.56,86330,0.79,10125,369.121,2025/06/05 15:33:12.537
3831982392.097,247.472,577.377,756.42,300.55,86371,0.79,10125,369.121,2025/06/05 15:33:13.535
3831982393.225,252.853,581.634,756.73,300.55,85614,0.79,10125,369.121,2025/06/05 15:33:14.664
3831982394.098,235.639,568.033,756.62,300.56,87833,0.79,10125,369.121,2025/06/05 15:33:15.546
3831982395.097,241.230,572.450,756.62,300.56,87081,0.79,10125,369.121,2025/06/05 15:33:16.536
3831982396.098,236.354,568.600,756.73,300.54,87562,0.79,10125,369.121,2025/06/05 15:33:17.544
3831982397.099,237.142,569.209,755.95,300.55,87434,0.79,10125,369.121,2025/06/05 15:33:18.547
3831982398.110,231.504,564.767,756.62,300.55,88401,0.79,10125,369.121,2025/06/05 15:33:19.556
3831982399.100,248.042,577.836,756.88,300.55,86492,0.79,10125,369.121,2025/06/05 15:33:20.534
3831982400.099,289.692,610.724,755.95,300.55,81381,0.79,10125,369.121,2025/06/05 15:33:21.539
3831982401.098,309.629,626.484,756.62,300.56,79798,0.79,10125,369.121,2025/06/05 15:33:22.541
3831982402.097,306.430,623.962,756.88,300.56,80040,0.79,10125,369.121,2025/06/05 15:33:23.545
3831982403.101,310.338,627.037,756.16,300.56,79486,0.79,10125,369.121,2025/06/05 15:33:24.537
3831982404.101,321.602,635.952,757.09,300.55,78497,0.79,10125,369.121,2025/06/05 15:33:25.537
3831982405.097,308.973,625.967,756.62,300.55,79818,0.79,10125,369.121,2025/06/05 15:33:26.537
3831982406.098,297.526,616.910,755.85,300.56,81207,0.79,10125,369.121,2025/06/05 15:33:27.536
3831982407.098,308.052,625.239,756.62,300.56,79704,0.79,10125,369.121,2025/06/05 15:33:28.542
3831982408.109,302.388,620.766,756.73,300.56,80264,0.79,10125,369.121,2025/06/05 15:33:29.557
3831982409.098,325.535,639.053,756.73,300.55,78255,0.79,10125,369.121,2025/06/05 15:33:30.545
3831982410.097,301.165,619.806,757.09,300.55,80284,0.79,10125,369.121,2025/06/05 15:33:31.539
3831982411.098,305.551,623.256,756.16,300.55,79923,0.79,10125,369.121,2025/06/05 15:33:32.545
3831982412.098,294.064,614.197,757.09,300.55,80907,0.79,10125,369.121,2025/06/05 15:33:33.546
3831982413.110,312.989,629.144,756.88,300.55,79196,0.79,10125,369.121,2025/06/05 15:33:34.556
3831982414.098,305.930,623.559,756.42,300.57,79716,0.79,10125,369.121,2025/06/05 15:33:35.542
3831982415.098,310.744,627.362,756.42,300.55,79388,0.79,10125,369.121,2025/06/05 15:33:36.546
3831982416.099,306.430,623.953,756.31,300.56,79648,0.79,10125,369.121,2025/06/05 15:33:37.546
3831982417.097,305.745,623.418,756.73,300.56,80158,0.79,10125,369.121,2025/06/05 15:33:38.541
3831982418.108,289.910,610.908,756.73,300.56,81418,0.79,10125,369.121,2025/06/05 15:33:39.556
3831982419.097,289.419,610.507,755.95,300.56,81612,0.79,10125,369.121,2025/06/05 15:33:40.546
3831982420.101,309.208,626.154,756.73,300.56,79656,0.79,10125,369.121,2025/06/05 15:33:41.547
3831982421.103,322.568,636.706,756.62,300.56,78142,0.79,10125,369.121,2025/06/05 15:33:42.551
3831982422.099,299.683,618.632,756.88,300.56,80342,0.79,10125,369.121,2025/06/05 15:33:43.550
3831982423.115,306.476,623.994,756.62,300.56,79994,0.79,10125,369.121,2025/06/05 15:33:44.564
3831982424.098,320.195,634.829,756.42,300.55,78595,0.79,10125,369.121,2025/06/05 15:33:45.535
3831982425.098,306.875,624.306,756.42,300.56,80147,0.79,10125,369.121,2025/06/05 15:33:46.541
3831982426.099,294.893,614.843,756.62,300.56,81268,0.79,10125,369.121,2025/06/05 15:33:47.534
3831982427.100,305.810,623.473,756.88,300.55,79534,0.79,10125,369.121,2025/06/05 15:33:48.549
3831982428.098,297.218,616.680,756.62,300.56,80807,0.79,10125,369.121,2025/06/05 15:33:49.556
3831982429.097,314.572,630.398,757.09,300.55,79180,0.79,10125,369.121,2025/06/05 15:33:50.545
3831982430.098,299.917,618.814,756.73,300.57,80487,0.79,10125,369.121,2025/06/05 15:33:51.545
3831982431.099,297.517,616.918,756.73,300.56,80904,0.79,10125,369.121,2025/06/05 15:33:52.535
3831982432.100,301.512,620.077,756.88,300.56,80715,0.79,10125,369.121,2025/06/05 15:33:53.537
3831982433.099,315.693,631.272,756.42,300.56,79063,0.79,10125,369.121,2025/06/05 15:33:54.555
3831982434.099,306.492,623.999,756.16,300.56,79910,0.79,10125,369.121,2025/06/05 15:33:55.546
3831982435.098,328.104,641.080,756.62,300.56,77766,0.79,10125,369.121,2025/06/05 15:33:56.541
3831982436.098,331.648,643.875,756.42,300.58,77423,0.79,10125,369.121,2025/06/05 15:33:57.541
3831982437.102,320.751,635.267,756.42,300.56,78416,0.79,10125,369.121,2025/06/05 15:33:58.550
3831982438.103,294.048,614.177,756.73,300.56,81209,0.79,10125,369.121,2025/06/05 15:33:59.551
3831982439.101,282.904,605.360,755.95,300.56,82150,0.79,10125,369.121,2025/06/05 15:34:00.552
3831982440.099,315.508,631.122,756.16,300.55,78935,0.79,10125,369.121,2025/06/05 15:34:01.547
3831982441.098,335.994,647.314,756.73,300.57,76835,0.79,10125,369.121,2025/06/05 15:34:02.538
3831982442.097,384.602,685.708,756.31,300.56,72636,0.79,10125,369.121,2025/06/05 15:34:03.543
3831982443.098,382.192,683.804,756.31,300.56,72962,0.79,10125,369.121,2025/06/05 15:34:04.545
3831982444.098,382.987,684.437,756.62,300.57,72659,0.79,10125,369.121,2025/06/05 15:34:05.535
3831982445.098,402.882,700.151,756.42,300.56,71481,0.79,10125,369.121,2025/06/05 15:34:06.543
3831982446.098,379.578,681.749,756.88,300.56,73403,0.79,10125,369.121,2025/06/05 15:34:07.544
3831982447.098,387.173,687.740,756.31,300.56,72639,0.79,10125,369.121,2025/06/05 15:34:08.532
3831982448.098,388.321,688.646,756.31,300.56,72273,0.79,10125,369.121,2025/06/05 15:34:09.536
3831982449.097,379.768,681.896,756.73,300.56,73202,0.79,10125,369.121,2025/06/05 15:34:10.542
3831982450.098,382.851,684.327,756.42,300.56,72858,0.79,10125,369.121,2025/06/05 15:34:11.545
3831982451.098,363.031,668.676,756.88,300.56,74774,0.79,10125,369.121,2025/06/05 15:34:12.546
3831982452.100,362.503,668.259,756.88,300.56,74981,0.79,10125,369.121,2025/06/05 15:34:13.548
3831982453.098,380.076,682.126,755.95,300.57,73113,0.79,10125,369.121,2025/06/05 15:34:14.544
3831982454.100,374.624,677.833,756.73,300.56,74073,0.79,10125,369.121,2025/06/05 15:34:15.550
3831982455.101,369.440,673.729,756.31,300.57,73932,0.79,10125,369.121,2025/06/05 15:34:16.548
3831982456.098,364.571,669.888,756.62,300.57,74708,0.79,10125,369.121,2025/06/05 15:34:17.533
3831982457.097,355.816,662.972,756.62,300.57,75325,0.79,10125,369.121,2025/06/05 15:34:18.545
3831982458.098,374.242,677.517,755.95,300.57,73601,0.79,10125,369.121,2025/06/05 15:34:19.535
3831982459.110,383.145,684.563,756.73,300.57,72930,0.79,10125,369.121,2025/06/05 15:34:20.557
3831982460.102,378.207,680.662,756.62,300.56,73515,0.79,10125,369.121,2025/06/05 15:34:21.549
3831982461.098,345.349,654.695,756.16,300.56,76185,0.79,10125,369.121,2025/06/05 15:34:22.535
3831982462.098,346.838,655.881,756.73,300.57,76248,0.79,10125,369.121,2025/06/05 15:34:23.532
3831982463.098,347.493,656.397,756.62,300.57,75747,0.79,10125,369.121,2025/06/05 15:34:24.547
3831982464.108,367.043,671.843,756.73,300.57,74467,0.79,10125,369.121,2025/06/05 15:34:25.550
3831982465.098,368.509,672.994,756.31,300.57,73943,0.79,10125,369.121,2025/06/05 15:34:26.533
3831982466.098,379.412,681.613,756.62,300.57,73286,0.79,10125,369.121,2025/06/05 15:34:27.546
3831982467.099,373.636,677.054,756.88,300.57,74025,0.79,10125,369.121,2025/06/05 15:34:28.532
3831982468.098,366.047,671.049,756.31,300.58,74172,0.79,10125,369.121,2025/06/05 15:34:29.545
3831982469.119,349.042,657.621,756.62,300.56,75608,0.79,10125,369.121,2025/06/05 15:34:30.551
3831982470.097,356.723,663.688,756.62,300.57,75274,0.79,10125,369.121,2025/06/05 15:34:31.543
3831982471.100,372.595,676.219,756.16,300.57,74051,0.79,10125,369.121,2025/06/05 15:34:32.548
3831982472.103,364.389,669.746,756.73,300.58,74590,0.79,10125,369.121,2025/06/05 15:34:33.547
3831982473.099,379.393,681.598,756.62,300.57,73581,0.79,10125,369.121,2025/06/05 15:34:34.535
3831982474.110,388.596,688.857,755.95,300.56,72378,0.79,10125,369.121,2025/06/05 15:34:35.549
3831982475.098,385.732,686.602,756.42,300.58,72739,0.79,10125,369.121,2025/06/05 15:34:36.546
3831982476.098,381.354,683.147,756.62,300.57,72939,0.79,10125,369.121,2025/06/05 15:34:37.545
3831982477.098,389.080,689.252,756.73,300.57,72529,0.79,10125,369.121,2025/06/05 15:34:38.532
3831982478.098,371.461,675.326,756.31,300.57,73700,0.79,10125,369.121,2025/06/05 15:34:39.533
3831982479.110,373.045,676.579,756.42,300.57,73459,0.79,10125,369.121,2025/06/05 15:34:40.547
3831982480.098,375.512,678.524,756.16,300.57,73555,0.79,10125,369.121,2025/06/05 15:34:41.532
3831982481.098,347.318,656.260,756.73,300.57,75924,0.79,10125,369.121,2025/06/05 15:34:42.532
3831982482.097,364.739,670.021,756.62,300.58,74495,0.79,10125,369.121,2025/06/05 15:34:43.545
3831982483.098,380.459,682.440,756.62,300.57,73152,0.79,10125,369.121,2025/06/05 15:34:44.531
3831982484.113,364.288,669.667,756.73,300.57,74744,0.79,10125,369.121,2025/06/05 15:34:45.548
3831982485.098,366.780,671.633,756.62,300.57,74093,0.79,10125,369.121,2025/06/05 15:34:46.532
3831982486.098,368.063,672.647,756.62,300.56,74096,0.79,10125,369.121,2025/06/05 15:34:47.544
3831982487.097,369.220,673.569,757.09,300.58,73805,0.79,10125,369.121,2025/06/05 15:34:48.532
3831982488.100,382.284,683.878,756.42,300.57,73221,0.79,10125,369.121,2025/06/05 15:34:49.547
3831982489.107,364.802,670.068,756.42,300.57,74544,0.79,10125,369.121,2025/06/05 15:34:50.548
3831982490.104,351.428,659.513,757.09,300.57,75627,0.79,10125,369.121,2025/06/05 15:34:51.554
3831982491.099,373.662,677.067,756.42,300.57,74181,0.79,10125,369.121,2025/06/05 15:34:52.548
3831982492.099,385.557,686.463,756.42,300.58,72519,0.79,10125,369.121,2025/06/05 15:34:53.533
3831982493.098,417.208,711.473,756.73,300.58,70110,0.79,10125,369.121,2025/06/05 15:34:54.547
3831982494.110,448.834,736.449,756.16,300.57,67995,0.79,10125,369.121,2025/06/05 15:34:55.557
3831982495.098,458.815,744.338,756.42,300.58,67274,0.79,10125,369.121,2025/06/05 15:34:56.547
3831982496.098,441.593,730.735,756.62,300.58,68517,0.79,10125,369.121,2025/06/05 15:34:57.532
3831982497.098,448.625,736.291,756.62,300.57,68072,0.79,10125,369.121,2025/06/05 15:34:58.536
3831982498.098,464.038,748.462,756.31,300.57,66712,0.79,10125,369.121,2025/06/05 15:34:59.532
3831982499.110,479.504,760.679,756.31,300.58,65570,0.79,10125,369.121,2025/06/05 15:35:00.548
3831982500.098,461.120,746.162,756.62,300.57,67143,0.79,10125,369.121,2025/06/05 15:35:01.536
3831982501.097,436.211,726.488,756.88,300.58,68869,0.79,10125,369.121,2025/06/05 15:35:02.534
3831982502.098,448.893,736.502,756.62,300.58,67884,0.79,10125,369.121,2025/06/05 15:35:03.539
3831982503.098,461.670,746.589,756.16,300.57,66812,0.79,10125,369.121,2025/06/05 15:35:04.545
3831982504.099,485.946,765.775,756.62,300.57,65104,0.79,10125,369.121,2025/06/05 15:35:05.547
3831982505.101,474.046,756.373,756.62,300.57,66238,0.79,10125,369.121,2025/06/05 15:35:06.548
3831982506.098,462.976,747.630,756.73,300.58,67000,0.79,10125,369.121,2025/06/05 15:35:07.549
3831982507.098,437.764,727.711,756.62,300.58,68540,0.79,10125,369.121,2025/06/05 15:35:08.545
3831982508.098,442.501,731.450,756.42,300.57,68437,0.79,10125,369.121,2025/06/05 15:35:09.546
3831982509.109,438.072,727.962,757.09,300.58,68397,0.79,10125,369.121,2025/06/05 15:35:10.551
3831982510.098,461.623,746.556,756.42,300.57,66835,0.79,10125,369.121,2025/06/05 15:35:11.532
3831982511.098,444.546,733.068,756.62,300.58,67939,0.79,10125,369.121,2025/06/05 15:35:12.533
3831982512.099,449.316,736.832,756.31,300.57,67719,0.79,10125,369.121,2025/06/05 15:35:13.532
3831982513.101,452.227,739.131,756.31,300.57,67566,0.79,10125,369.121,2025/06/05 15:35:14.548
3831982514.117,424.057,716.883,756.62,300.57,69569,0.79,10125,369.121,2025/06/05 15:35:15.561
3831982515.100,429.831,721.448,756.88,300.57,69184,0.79,10125,369.121,2025/06/05 15:35:16.547
